ABN,Charity_Legal_Name,Other_Organisation_Names,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Town_City,State,Postcode,Country,Charity_Website,Registration_Date,Date_Organisation_Established,Charity_Size,Number_of_Responsible_Persons,Financial_Year_End,Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Operating_Countries,PBI,HPC,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,animals,environment,other_gender_identities,Total_Revenue,Total_Expenses,Total_Assets,Net_Assets,Staff_FullTime,Staff_PartTime,Staff_Volunteers,State_Clean,Num_States_Operated,Num_Purposes,Num_Beneficiaries,Is_NT,Size_Encoded
60618092416.0,Noongar Chamber of Commerce and Industry Limited,,Business,,,,,,,Australia,https://www.ncci.com.au/,21/03/2017,21/03/2017,Small,15,30-Jun,0,0,0,0,0,0,0,1,AUS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,348490.0,362805.0,96851.0,53556.0,2.0,2.0,5.0,,1,1,8,0,1.0
31622910981.0,"Creative Education Foundation, Zanzibar Ltd",,Business,20 Strombus Ave,,,Trinity Beach,QLD,4879,Australia,,17/12/2017,05/12/2017,Small,2,30-Jun,0,0,0,1,0,0,0,0,"AUS, TZA",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,117924.0,116982.0,53763.0,53763.0,0.0,0.0,3.0,QLD,1,2,4,0,1.0
95395714612.0,Farrer School Foundation Inc,,Business,585 Calala Lane,,,Calala,NSW,2340,Australia,https://farrerschoolfoundation.org.au,01/01/2018,05/12/2012,Small,8,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,,,,6362.0,10102.0,153377.0,153377.0,0.0,0.0,8.0,NSW,1,1,7,0,1.0
58520508332.0,The Trustee of the Blacket House Trust,,Business,203 Burwood Rd,,,Burwood,NSW,2134,Australia,,03/12/2012,15/11/1962,Small,3,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NSW,0,1,1,0,1.0
24878562939.0,Food for Life Community Care Inc,,Business,14b Jones Ave,,,Primbee,NSW,2502,Australia,foodforlife.cc,13/11/2018,12/10/2017,Medium,6,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,,,,419345.0,416057.0,62121.0,-36128.0,2.0,0.0,60.0,NSW,0,0,19,0,2.0
85623867461.0,RFDS Foundation Ltd,,Business,12 Casuarina Street,,,Brisbane Airport,QLD,4006,Australia,https://www.flyingdoctor.org.au/qld/#,24/01/2018,17/01/2018,Large,9,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,11078689.0,181146.0,49509167.0,49500697.0,0.0,0.0,0.0,QLD,0,1,2,0,3.0
67459356715.0,,,Business,65 Peninsula Dr,,,Breakfast Point,NSW,2137,Australia,,13/05/2018,06/09/2017,Small,2,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,,,,,,,,,,,NSW,1,2,7,0,1.0
14851944151.0,St Vincent's Foundation Queensland,,Business,L 22 100 William St,,,Woolloomooloo,NSW,2011,Australia,svph.org.au/st-vincents-foundation-queensland,20/04/2017,20/04/2017,Medium,12,30-Jun,0,1,0,1,0,0,1,0,AUS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,,,,932436.0,135157.0,813280.0,797279.0,0.0,0.0,3.0,NSW,3,1,14,0,2.0
88760539449.0,Jerramungup Future Fund Inc,,Business,Jerramungup Po,,,Jerramungup,WA,6337,Australia,www.jerramungupfuturefund.com.au,01/11/2017,01/08/2017,Small,2,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,209648.0,73270.0,441457.0,398412.0,0.0,0.0,5.0,WA,0,1,6,0,1.0
91626270218.0,Hobart Korean Presbyterian Church,,Business,1,Taroona Cres,,Taroona,TAS,7053,Australia,http://www.hokpc.org,05/03/2018,26/02/2017,Small,4,30-Jun,0,0,0,0,0,1,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,61667.0,61519.0,39493.0,37190.0,0.0,0.0,5.0,TAS,1,1,1,0,1.0
19601784345.0,Kick On!,,Business,241 Spence St,,,Bungalow,QLD,4870,Australia,kickon.com.au,01/07/2018,20/01/2018,Small,3,30-Jun,0,0,0,0,0,0,0,0,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,,,,63779.0,66628.0,106245.0,106123.0,0.0,0.0,8.0,QLD,0,2,15,0,1.0
29671145176.0,Small Paws Animal Rescue Qld,,Business,34 Leone St,,,Bray Park,QLD,4500,Australia,www.sparqld.com,01/01/2018,28/04/2017,Small,4,30-Jun,0,1,0,1,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,Y,,Y,209028.0,241043.0,25973.0,21941.0,0.0,0.0,150.0,QLD,2,0,19,0,1.0
50507197102.0,No Harm Health,,Business,Po Box 6181,,,Waikiki,WA,6169,Australia,www.facebook.com/NoHarmHealth/,08/03/2018,21/07/2015,Small,3,30-Jun,0,0,0,0,0,0,0,1,AUS,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,,,,600.0,436.0,0.0,0.0,0.0,1.0,2.0,WA,1,2,20,0,1.0
39784451445.0,Country Education Foundation of Canowindra Incorporated,,Business,5162 Cargo Rd,,,Canowindra,NSW,2804,Australia,www.cef.org.au,05/02/2018,25/09/2017,Small,6,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,21884.0,22294.0,23778.0,23778.0,0.0,0.0,10.0,NSW,1,1,3,0,1.0
23623134430.0,ILV Murri Street Ltd,,Business,Suite 204,25 Grose Street,,Parramatta,NSW,2150,Australia,www.ilv.org.au,01/12/2017,29/11/2017,Medium,7,30-Jun,0,1,0,0,0,0,0,0,AUS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,460314.0,404217.0,2688415.0,934865.0,5.0,2.0,0.0,NSW,1,1,3,0,2.0
75778301978.0,International Safety Foundation Inc,"Driver Coaches Association, idrivesafety",Business,p o box 1849,,,Geelong,VIC,3220,Australia,https://www.idrivesafety.com.au,10/02/2018,01/12/2018,Medium,4,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,,,556238.0,0.0,0.0,0.0,0.0,0.0,2.0,VIC,1,1,5,0,2.0
90140483826.0,UNSW International House Charitable Trust,,Business,International House,,,UNSW Sydney,NSW,2052,Australia,,03/12/2012,22/05/1967,Large,1,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,2889988.0,2633212.0,17917551.0,17392148.0,0.0,0.0,0.0,NSW,0,1,2,0,3.0
84393760027.0,Australian Teachers of Media Inc.,,Business,PO Box 86,,,Fitzroy,VIC,3065,Australia,https://theeducationshop.com.au/,01/01/2018,08/02/1994,Medium,10,31-Dec,0,0,0,0,0,0,0,0,AUS,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,Y,Y,,679760.0,693665.0,127390.0,-69850.0,2.0,3.0,0.0,VIC,0,2,13,0,2.0
23534536219.0,The Big Hug Box Inc,,Business,44 Newbold Rd,,,Macquarie Hills,NSW,2285,Australia,www.thebighugbox.com,15/01/2018,15/01/2018,Small,6,30-Jun,0,0,0,0,0,0,0,0,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,28058.0,19180.0,11498.0,11498.0,0.0,0.0,30.0,NSW,0,1,7,0,1.0
65865095680.0,AIS Support Group Australia Inc.,,Business,,,,,,,Australia,www.isupport.org.au,01/03/2018,07/09/2001,Small,4,30-Jun,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,,,,684.0,496.0,150842.0,188.0,0.0,0.0,10.0,,0,1,10,0,1.0
70849561884.0,Inagh Foundation,,Business,108 Kenthurst Rd,,,Kenthurst,NSW,2156,Australia,,27/03/2018,26/03/2018,Small,3,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,115709.0,26749.0,1940204.0,1940204.0,0.0,0.0,0.0,NSW,1,1,1,0,1.0
61615376997.0,AdSAFE Ltd,,Business,Locked Bag 2014,,,Wahroonga,NSW,2076,AUSTRALIA,adsafe.org.au,25/11/2016,04/11/2016,Large,10,30-Jun,0,0,0,0,0,0,0,0,"AUS, NZL",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,2483248.0,2743438.0,1414108.0,727269.0,8.0,7.0,0.0,NSW,0,1,1,0,3.0
14121682596.0,Pilbeam Foundation,,Business,,,,,,,Australia,,20/06/2017,20/06/2017,Small,3,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,,,,0.0,14557.0,219667.0,218981.0,0.0,0.0,0.0,,0,1,10,0,1.0
28905445982.0,St Mary's Outreach Service (Inc.),,Business,318 Shepperton Rd,,,East Victoria Park,WA,6101,Australia,https://www.smos.com.au/,01/07/2017,29/07/2015,Small,2,30-Jun,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,,,,152719.0,150030.0,54761.0,54527.0,0.0,0.0,30.0,WA,0,3,13,0,1.0
75623031836.0,Leadership College Australia Ltd,,Business,7 Chifley Ave,,,Sefton,NSW,2162,Australia,,24/11/2017,21/04/2016,Small,3,30-Jun,0,0,0,0,0,0,0,0,BGD,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,96252.0,98628.0,1717.0,1717.0,0.0,0.0,5.0,NSW,0,1,2,0,1.0
91226189542.0,The Happy Hens Social Enterprise Incorporated,,Business,21 Western Cres,,,Gladesville,NSW,2111,Australia,www.happyhens.org.au,03/08/2016,03/08/2016,Small,2,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,,Y,,20333.0,10198.0,23961.0,23961.0,0.0,0.0,60.0,NSW,1,2,13,0,1.0
37620862955.0,Shrimad Rajchandra Mission Dharampur (Australia) Limited,,Business,73 Midson Rd,,,Epping,NSW,2121,Australia,,15/08/2017,03/08/2017,Medium,3,30-Jun,1,1,0,1,1,1,0,0,AUS,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,432797.0,466158.0,665737.0,665737.0,0.0,0.0,250.0,NSW,5,3,11,0,2.0
68769434974.0,Brigidine College Scholarship Fund,,Business,Brigidine College,,,Indooroopilly,QLD,4068,Australia,www.brigidine.qld.edu.au,21/04/2017,21/04/2017,Small,9,30-Jun,0,0,0,1,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,155.0,8000.0,226.0,226.0,0.0,0.0,1.0,QLD,1,1,4,0,1.0
27256739102.0,Motivate Australia Inc,,Business,,,,,,,Australia,https://motivate.org.au,16/11/2017,13/09/2017,Small,1,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,3,0,0,1.0
95986994065.0,Country Education Foundation of Orange and District Incorporated,,Business,52 Hill St,,,Orange,NSW,2800,Australia,https://cef.org.au/foundations/orange/,09/09/2019,30/05/2011,Small,4,30-Jun,0,1,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,105961.0,64971.0,77369.0,13002.0,0.0,0.0,10.0,NSW,1,1,1,0,1.0
57350980187.0,SXC INC,,Business,538-544 Collins St,,,Melbourne,VIC,3000,Australia,www.southerncross.church,13/11/2017,11/11/2017,Small,5,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,82555.0,63397.0,6516.0,2424.0,0.0,1.0,5.0,VIC,0,1,1,0,1.0
80375358218.0,Purrs of Point Cook Inc.,,Business,,,,,,,Australia,www.purrsofpointcook.com.au,01/08/2017,10/05/2016,Small,5,30-Jun,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,33974.0,36790.0,6634.0,6634.0,0.0,0.0,30.0,,0,1,0,0,1.0
16752878805.0,Eurobodalla Saint Cecilia Music Scholarship Inc,,Business,Po Box 1059,,,Batemans Bay,NSW,2536,Australia,www.stcecilia.org.au,24/07/2017,24/07/1997,Small,8,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,6136.0,3131.0,18853.0,18853.0,0.0,0.0,10.0,NSW,0,2,3,0,1.0
79880868176.0,Canberra Christian Conventions Inc,,Business,Po Box 6231,,,Conder,ACT,2906,Australia,www.canberrachristianconventions.org.au,01/11/2017,12/08/2010,Small,8,30-Jun,1,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,56396.0,53406.0,50963.0,50963.0,0.0,0.0,120.0,ACT,1,0,4,0,1.0
63616344557.0,Canberra Pentecostal Church Inc.,,Business,Po Box 944,,,Mawson,ACT,2607,Australia,canberrapentecostalchurch.com,06/09/2017,17/02/2016,Small,9,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,111691.0,69542.0,40000.0,25000.0,0.0,0.0,18.0,ACT,0,1,3,0,1.0
19102504206.0,Brisbane Hungarian School Inc,Brisbane-i Magyar Iskola,Business,10 Moyston Court,,,Thornlands,QLD,4164,Australia,brisbanemagyariskola.wordpress.com,10/09/2017,20/02/2016,Small,4,30-Jun,0,0,0,1,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,17315.0,15306.0,16248.0,13414.0,0.0,0.0,10.0,QLD,1,1,4,0,1.0
85856055112.0,Woof Doof Events,,Business,,,,,,,,www.facebook.com/woofdoofevents,11/09/2017,19/02/2016,Small,2,30-Jun,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,,,,,,,,,1,1,0,0,1.0
83514057096.0,Gumala Enterprises Trust,,Business,L3 Adelaide Terrace,,,East Perth,WA,6004,Australia,https://www.gumalatrust.com/about-us/what-we-do/,01/07/2017,01/04/2000,Large,2,30-Jun,0,0,0,0,0,0,0,1,AUS,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,6344345.0,6473934.0,4261597.0,-4763081.0,0.0,0.0,0.0,WA,1,3,1,0,3.0
65615140782.0,Yirralka Education Ltd,,Business,15 Dhabulu Rd,,,Mapuru,NT,0822,Australia,www.yirralka.nt.edu.au,01/10/2017,19/10/2016,Medium,12,31-Dec,0,0,1,0,0,0,0,0,AUS,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,2543339.0,1782055.0,11323445.0,11082139.0,7.0,1.0,1.0,NT,1,4,7,1,2.0
18393396753.0,One in 5000 Foundation Incorporated,,Business,4 Ipydene Ct,,,Chadstone,VIC,3148,Australia,http://www.onein5000foundation.org/aims,16/08/2017,16/08/2017,Small,3,30-Jun,0,0,0,0,0,0,1,0,AUS,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,,,,6202.0,15804.0,19592.0,19592.0,0.0,0.0,6.0,VIC,1,1,13,0,1.0
27824920163.0,Harry Tyrrell Wooden Boat Charitable Trust,,Business,342 The Avenue,,,Parkville,VIC,3052,Australia,,01/07/2017,06/07/2011,Small,2,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,5324.0,100059.0,703072.0,703072.0,0.0,0.0,0.0,VIC,0,1,1,0,1.0
37606675703.0,Sailability Townsville Inc.,,Business,Po Box 7226,,,Garbutt,QLD,4814,Australia,https://sailabilitytownsville.com.au,25/02/2017,17/06/2017,Small,3,30-Jun,0,0,0,1,0,0,0,0,AUS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,26450.0,7737.0,58772.0,58772.0,0.0,0.0,9.0,QLD,1,1,1,0,1.0
52972932434.0,Potters House Christian Centre Inc,To All The Nations ( 2DN),Business,7/41 Lensworth Street,,,Coopers Plains,QLD,4108,Australia,https://pottershousecoopersplains.org,01/04/2018,30/11/2012,Small,3,30-Jun,0,0,0,1,0,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,,,,176512.0,194995.0,6000.0,5000.0,0.0,1.0,25.0,QLD,1,1,19,0,1.0
12851265707.0,Oasis of Love Church Inc,,Business,,,,,,,Australia,,01/05/2017,26/02/2017,Small,6,30-Jun,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,63652.0,14271.0,120000.0,120000.0,0.0,0.0,15.0,,0,1,12,0,1.0
97070848903.0,"Australian Friends of the Hebrew University, Jerusalem Limited",,Business,L 5 59-75 Grafton St,,,Bondi Junction,NSW,2022,Australia,https://austfhu.org.au,19/04/2018,09/02/2007,Medium,7,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1137575.0,2110473.0,5742541.0,5435043.0,1.0,3.0,20.0,NSW,0,1,2,0,2.0
94804765476.0,AIR FORCE ASSOCIATION MITCHAM BRANCH INCORPORATED,,Business,U 2 150 Belair Rd,,,Hawthorn,SA,5062,Australia,,21/09/2018,24/09/1987,Small,6,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,10558.0,16511.0,121126.0,121126.0,0.0,0.0,20.0,SA,0,2,2,0,1.0
32614317690.0,Partners in Ministry Pty Ltd,,Business,"Level 4, 233 Castlereagh St",,,Sydney,NSW,2000,Australia,www.partnersinministry.com,18/04/2018,18/04/2018,Large,4,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,3204529.0,3347117.0,2189507.0,1936956.0,4.0,25.0,0.0,NSW,0,2,12,0,3.0
17624736232.0,Red Goes Faster Incorporated,,Business,1d Pridmore Avenue,,,Mclaren Vale,SA,5171,Australia,https://www.facebook.com/redgoesfastermorocco,01/07/2018,27/02/2018,Small,3,30-Jun,0,0,0,0,0,0,0,0,MAR,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,,,,19859.0,14743.0,0.0,0.0,0.0,0.0,8.0,SA,0,1,9,0,1.0
27508125221.0,SADAQAH ASSOCIATION,,Business,,,,,,,,,01/07/2018,11/06/2018,Small,2,30-Jun,0,0,0,0,0,0,0,0,IDN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,181013.0,1000.0,0.0,0.0,0.0,0.0,6.0,,0,1,4,0,1.0
84838823572.0,Carmelite Memorial Library of Spirituality and Mariology,,Business,214 Richardson St,,,Middle Park,VIC,3206,Australia,www.carmelitelibrary.org,01/07/2018,31/12/1881,Small,6,31-Dec,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,16835.0,32204.0,22148.0,13166.0,0.0,1.0,4.0,VIC,0,2,5,0,1.0
44379609007.0,Australian Navy Cadet Foundation Inc.,,Business,12 Kent St,,,Lindisfarne,TAS,7015,Australia,,01/07/2018,05/11/2015,Small,6,30-Jun,1,1,1,1,1,1,1,1,AUS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,51875.0,18324.0,18324.0,0.0,0.0,6.0,TAS,8,1,4,0,1.0
94626094111.0,Digital Health CRC Limited,,Business,LEVEL 3 180 GEORGE ST,,,Sydney,NSW,2000,Australia,www.digitalhealthcrc.com,11/05/2018,11/05/2018,Large,6,30-Jun,0,0,0,0,0,0,0,0,AUS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,53569533.0,44401612.0,33983709.0,31026503.0,11.0,2.0,0.0,NSW,0,1,1,0,3.0
59273252003.0,Payton Foundation Fund,,Business,4/220-226 Esplanade,,,Brighton,VIC,3186,Australia,https://www.payton.foundation,05/07/2017,05/07/2017,Medium,4,30-Jun,0,1,1,1,0,0,1,0,"AUS, KEN, PHL, THA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,,,,704729.0,369243.0,413685.0,413455.0,0.0,0.0,6.0,VIC,4,1,14,0,2.0
48511235731.0,Pearls Place Community Inc,,Business,Po Box 381,,,Pambula,NSW,2549,Australia,http://www.pearlsplace.info,01/07/2017,13/04/2015,Small,2,30-Jun,0,1,0,0,0,0,0,0,AUS,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,,,,16967.0,14698.0,7363.0,7363.0,0.0,0.0,31.0,NSW,1,1,17,0,1.0
18033064683.0,Melbourne Indian Brethren Assembly Incorporated,,Business,28 egan rd,,,Dandenong,VIC,3175,Australia,http://www.miba.org.au,06/11/2017,10/08/2008,Small,7,30-Jun,0,0,0,0,0,0,1,0,AUS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,99000.0,91372.0,760000.0,318263.0,0.0,0.0,38.0,VIC,1,1,5,0,1.0
